2005/6/7 7:00,56718587433
2005/6/7 8:00,76456162968
2005/6/7 9:00,82534038485
2005/6/7 10:00,88796995092
2005/6/7 11:00,90247922345
2005/6/7 12:00,90146117117
2005/6/7 13:00,90457410673
2005/6/7 14:00,89967660859
2005/6/7 15:00,87211742250
2005/6/7 16:00,73610634839
2005/6/7 17:00,56695326238
2005/6/7 18:00,48110601866
2005/6/7 19:00,44406878766
2005/6/7 20:00,43050199070
2005/6/7 21:00,36961508495
2005/6/7 22:00,31555022712
2005/6/7 23:00,27467342825
2005/6/8 0:00,25041832565
2005/6/8 1:00,21160963384
2005/6/8 2:00,19820358830
2005/6/8 3:00,19088172849
2005/6/8 4:00,23204098006
2005/6/8 5:00,26290215100
2005/6/8 6:00,42380697686
2005/6/8 7:00,70062696507
2005/6/8 8:00,80545779973
2005/6/8 9:00,92844295517
2005/6/8 10:00,96880965179
2005/6/8 11:00,90932927706
2005/6/8 12:00,91291134373
2005/6/8 13:00,91713661478
2005/6/8 14:00,90959467260
2005/6/8 15:00,79385942062
2005/6/8 16:00,62489604464
2005/6/8 17:00,56243244765
2005/6/8 18:00,50040519394
2005/6/8 19:00,46874882633
2005/6/8 20:00,41135776475
2005/6/8 21:00,33502564447
2005/6/8 22:00,28113068984
2005/6/8 23:00,24938212968
2005/6/9 0:00,21893717932
2005/6/9 1:00,20344443618
2005/6/9 2:00,19757922807
2005/6/9 3:00,19588672617
2005/6/9 4:00,21350728448
2005/6/9 5:00,34965445638
2005/6/9 6:00,58397356904
2005/6/9 7:00,79198224742
2005/6/9 8:00,89726734078
2005/6/9 9:00,92701958472
2005/6/9 10:00,89941544749
2005/6/9 11:00,93225272251
2005/6/9 12:00,93840519305
2005/6/9 13:00,91765453742
2005/6/9 14:00,84996841280
2005/6/9 15:00,70779170417
2005/6/9 16:00,53526087319
2005/6/9 17:00,46784929778
2005/6/9 18:00,44815865828
2005/6/9 19:00,43427241554
2005/6/9 20:00,35995811572
2005/6/9 21:00,29517833610
2005/6/9 22:00,25972915242
2005/6/9 23:00,22076654385
2005/6/10 0:00,18612412211
2005/6/10 1:00,17578929475
2005/6/10 2:00,17890609373
2005/6/10 3:00,19914942830
2005/6/10 4:00,24541346137
2005/6/10 5:00,41746859874
2005/6/10 6:00,68945777025
2005/6/10 7:00,83169448382
2005/6/10 8:00,86786075089
2005/6/10 9:00,89042055096
2005/6/10 10:00,86097518435
2005/6/10 11:00,88060769558
2005/6/10 12:00,82790015630
2005/6/10 13:00,77013585468
2005/6/10 14:00,69808192637
2005/6/10 15:00,54702484989
2005/6/10 16:00,44434741117
2005/6/10 17:00,41097148377
2005/6/10 18:00,39589080464
2005/6/10 19:00,38201899367
2005/6/10 20:00,32410734851
2005/6/10 21:00,28470110617
2005/6/10 22:00,24499437605
2005/6/10 23:00,21541009914
2005/6/11 0:00,19911908989
2005/6/11 1:00,19004052140
2005/6/11 2:00,18433033394
2005/6/11 3:00,18084021621
2005/6/11 4:00,18353670284
2005/6/11 5:00,20552677072
2005/6/11 6:00,24742386908
2005/6/11 7:00,29869136393
2005/6/11 8:00,32991125146
2005/6/11 9:00,35455444894
2005/6/11 10:00,34495523400
2005/6/11 11:00,36632467202
2005/6/11 12:00,35770881326
2005/6/11 13:00,36997643697
2005/6/11 14:00,37444324377
2005/6/11 15:00,36945904309
2005/6/11 16:00,35656883587
2005/6/11 17:00,35206119914
2005/6/11 18:00,35164625350
2005/6/11 19:00,33085234266
2005/6/11 20:00,28991038667
2005/6/11 21:00,24844352190
2005/6/11 22:00,21479091992
2005/6/11 23:00,19603190408
2005/6/12 0:00,18765174985
2005/6/12 1:00,16295678345
2005/6/12 2:00,16022404241
2005/6/12 3:00,16154259012
2005/6/12 4:00,17434601715
2005/6/12 5:00,20183967438
2005/6/12 6:00,25017333853
2005/6/12 7:00,30089422165
2005/6/12 8:00,34186421348
2005/6/12 9:00,36615951807
2005/6/12 10:00,38454819133
2005/6/12 11:00,38957771195
2005/6/12 12:00,40538801266
2005/6/12 13:00,40119118153
2005/6/12 14:00,41730502477
2005/6/12 15:00,42286115273
2005/6/12 16:00,41372927933
2005/6/12 17:00,42151163877
2005/6/12 18:00,42029366021
2005/6/12 19:00,33338929671
2005/6/12 20:00,27221185797
2005/6/12 21:00,23613482427
2005/6/12 22:00,20130386547
2005/6/12 23:00,17068709687
2005/6/13 0:00,16717288042
2005/6/13 1:00,17050885445
2005/6/13 2:00,19849378963
2005/6/13 3:00,26323638271
2005/6/13 4:00,47692598805
2005/6/13 5:00,75061698229
2005/6/13 6:00,89058955033
2005/6/13 7:00,93952016151
2005/6/13 8:00,92248529591
2005/6/13 9:00,93884315303
2005/6/13 10:00,98598194622
2005/6/13 11:00,94918072018
2005/6/13 12:00,90368765813
2005/6/13 13:00,78076676092
2005/6/13 14:00,62318169327
2005/6/13 15:00,51011542751
2005/6/13 16:00,47819673805
2005/6/13 17:00,45060857356
2005/6/13 18:00,40896550588
2005/6/13 19:00,34544386635
2005/6/13 20:00,28278552858
2005/6/13 21:00,24330862179
2005/6/13 22:00,20038401630
2005/6/13 23:00,13243525260
2005/6/14 0:00,14970999483
2005/6/14 1:00,15888675868
2005/6/14 2:00,18839447601
2005/6/14 3:00,29402021969
2005/6/14 4:00,46682541126
2005/6/14 5:00,64840863534
2005/6/14 6:00,67763783854
2005/6/14 7:00,70248139596
2005/6/14 8:00,70026453084
2005/6/14 9:00,70568256009
2005/6/14 10:00,71265483811
2005/6/14 11:00,71406790650
2005/6/14 12:00,64732717911
2005/6/14 13:00,55667838233
2005/6/14 14:00,45870254054
2005/6/14 15:00,40480322370
2005/6/14 16:00,37717989977
2005/6/14 17:00,35932317820
2005/6/14 18:00,31474139040
2005/6/14 19:00,27522782661
2005/6/14 20:00,23633185689
2005/6/14 21:00,20701088162
2005/6/14 22:00,18439339209
2005/6/14 23:00,16644480654
2005/6/15 0:00,15660734270
2005/6/15 1:00,19393660673
2005/6/15 2:00,25667771463
2005/6/15 3:00,44702009141
2005/6/15 4:00,68746193884
2005/6/15 5:00,81341466591
2005/6/15 6:00,91415442331
2005/6/15 7:00,91471390750
2005/6/15 8:00,91698324032
2005/6/15 9:00,93240694237
2005/6/15 10:00,93560668007
2005/6/15 11:00,90794943805
2005/6/15 12:00,82403486751
2005/6/15 13:00,67183506201
2005/6/15 14:00,53094988311
2005/6/15 15:00,48985931367
2005/6/15 16:00,50608884438
2005/6/15 17:00,44561928647
2005/6/15 18:00,38084115736
2005/6/15 19:00,31477406883
2005/6/15 20:00,26095179429
2005/6/15 21:00,21487257256
2005/6/15 22:00,20103155471
2005/6/15 23:00,17787623104
2005/6/16 0:00,17164686118
2005/6/16 1:00,20300522867
2005/6/16 2:00,31898994455
2005/6/16 3:00,50531690008
2005/6/16 4:00,73367644616
2005/6/16 5:00,86864820992
2005/6/16 6:00,92231992304
2005/6/16 7:00,88648310194
2005/6/16 8:00,86917235682
2005/6/16 9:00,90947348624
2005/6/16 10:00,90833758016
2005/6/16 11:00,87857104368
2005/6/16 12:00,72980100869
2005/6/16 13:00,56408108018
2005/6/16 14:00,49650093895
2005/6/16 15:00,47768443060
2005/6/16 16:00,42508317784
2005/6/16 17:00,37747595019
2005/6/16 18:00,32399746752
2005/6/16 19:00,26325025621
2005/6/16 20:00,21627312830
2005/6/16 21:00,20091925843
2005/6/16 22:00,18444816637
2005/6/16 23:00,17733633011
2005/6/17 0:00,21068815730
2005/6/17 1:00,23371848947
2005/6/17 2:00,39228407073
2005/6/17 3:00,62040791794
2005/6/17 4:00,76036687597
2005/6/17 5:00,84460696178
2005/6/17 6:00,88148687893
2005/6/17 7:00,85959610796
2005/6/17 8:00,87827729520
2005/6/17 9:00,86380170522
2005/6/17 10:00,80837825162
2005/6/17 11:00,68258441125
2005/6/17 12:00,55279948612
2005/6/17 13:00,44532024422
2005/6/17 14:00,41674109773
2005/6/17 15:00,39795330623
2005/6/17 16:00,37731804120
2005/6/17 17:00,33935116257
2005/6/17 18:00,30750989823
2005/6/17 19:00,25866335811
2005/6/17 20:00,23537275010
2005/6/17 21:00,19892546541
2005/6/17 22:00,17993247580
2005/6/17 23:00,17072051951
2005/6/18 0:00,17464003864
2005/6/18 1:00,18280991947
2005/6/18 2:00,20129960363
2005/6/18 3:00,24297933220
2005/6/18 4:00,28988486108
2005/6/18 5:00,32111458880
2005/6/18 6:00,33188647834
2005/6/18 7:00,33948498595
2005/6/18 8:00,34901406545
2005/6/18 9:00,34200387221
2005/6/18 10:00,33252484732
2005/6/18 11:00,34298425351
2005/6/18 12:00,32780824184
2005/6/18 13:00,32701250725
2005/6/18 14:00,32904910111
2005/6/18 15:00,33233555866
2005/6/18 16:00,32345769427
2005/6/18 17:00,28613426442
2005/6/18 18:00,26075574488
2005/6/18 19:00,23501583388
2005/6/18 20:00,20933264119
2005/6/18 21:00,18261475109
2005/6/18 22:00,17509082781
2005/6/18 23:00,17441156446
2005/6/19 0:00,16939250253
2005/6/19 1:00,17636476728
2005/6/19 2:00,20066593160
2005/6/19 3:00,24111654735
2005/6/19 4:00,29049545420
2005/6/19 5:00,32633749081
2005/6/19 6:00,33161406521
2005/6/19 7:00,34189107029
2005/6/19 8:00,33809448266
2005/6/19 9:00,34698154299
2005/6/19 10:00,35193072263
2005/6/19 11:00,36253566359
2005/6/19 12:00,36403966133
2005/6/19 13:00,38217780559
2005/6/19 14:00,39458073129
2005/6/19 15:00,38298035420
2005/6/19 16:00,34267973834
2005/6/19 17:00,28731422198
2005/6/19 18:00,24227249317
2005/6/19 19:00,20166270825
2005/6/19 20:00,17930418286
2005/6/19 21:00,17323729246
2005/6/19 22:00,16997353864
2005/6/19 23:00,18769236944
2005/6/20 0:00,25628529195
2005/6/20 1:00,40272090905
2005/6/20 2:00,65385393850
2005/6/20 3:00,81177675814
2005/6/20 4:00,86953500358
2005/6/20 5:00,89999003212
2005/6/20 6:00,89353133704
2005/6/20 7:00,91720130739
2005/6/20 8:00,92693533335
2005/6/20 9:00,88028637946
2005/6/20 10:00,77916940370
2005/6/20 11:00,62930249732
2005/6/20 12:00,48573944939
2005/6/20 13:00,43681881772
2005/6/20 14:00,45079040820
2005/6/20 15:00,42561941101
2005/6/20 16:00,35301165456
2005/6/20 17:00,29048949293
2005/6/20 18:00,25852728033
2005/6/20 19:00,20240655910
2005/6/20 20:00,19124454023
2005/6/20 21:00,17310410327
2005/6/20 22:00,17763275240
2005/6/20 23:00,19639784058
2005/6/21 0:00,29136134575
2005/6/21 1:00,53482487731
2005/6/21 2:00,75792574816
2005/6/21 3:00,84783523066
2005/6/21 4:00,89979732872
2005/6/21 5:00,90410764791
2005/6/21 6:00,90647459122
2005/6/21 7:00,94351817197
2005/6/21 8:00,93440478269
2005/6/21 9:00,86441097495
2005/6/21 10:00,71610751830
2005/6/21 11:00,55475825052
2005/6/21 12:00,45641548343
2005/6/21 13:00,42998363604
2005/6/21 14:00,41066697564
2005/6/21 15:00,39156302500
2005/6/21 16:00,35711969028
2005/6/21 17:00,26518128134
2005/6/21 18:00,22129294260
2005/6/21 19:00,19814404111
2005/6/21 20:00,17621019256
2005/6/21 21:00,16789547703
2005/6/21 22:00,17412988896
2005/6/21 23:00,22107956308
2005/6/22 0:00,35413766557
2005/6/22 1:00,54202014860
2005/6/22 2:00,73644478378
2005/6/22 3:00,86914692017
2005/6/22 4:00,95130616325
2005/6/22 5:00,94752210602
2005/6/22 6:00,96749758842
2005/6/22 7:00,94146117788
2005/6/22 8:00,87724228491
2005/6/22 9:00,78084068779
2005/6/22 10:00,64873233107
2005/6/22 11:00,52512036299
2005/6/22 12:00,46710108518
2005/6/22 13:00,44723129914
2005/6/22 14:00,43482618734
2005/6/22 15:00,41713417601
2005/6/22 16:00,31604482629
2005/6/22 17:00,26801566292
2005/6/22 18:00,21981436497
2005/6/22 19:00,20051463097
2005/6/22 20:00,18936099883
2005/6/22 21:00,18913543746
2005/6/22 22:00,20086557461
2005/6/22 23:00,27699202389
2005/6/23 0:00,45389140948
2005/6/23 1:00,69957720593
2005/6/23 2:00,79888649565
2005/6/23 3:00,86677746703
2005/6/23 4:00,87027215661
2005/6/23 5:00,84881166263
2005/6/23 6:00,87910755706
2005/6/23 7:00,87255108244
2005/6/23 8:00,84070445882
2005/6/23 9:00,72188104075
2005/6/23 10:00,56562363509
2005/6/23 11:00,44581805266
2005/6/23 12:00,43993848467
2005/6/23 13:00,41782121431
2005/6/23 14:00,38593471070
2005/6/23 15:00,33344338129
2005/6/23 16:00,29331874861
2005/6/23 17:00,24279898678
2005/6/23 18:00,20524184580
2005/6/23 19:00,19410638608
2005/6/23 20:00,19077601022
2005/6/23 21:00,19701841930
2005/6/23 22:00,22623183249
2005/6/23 23:00,33552904831
2005/6/24 0:00,55456589484
2005/6/24 1:00,73746260242
2005/6/24 2:00,80605959026
2005/6/24 3:00,84981800996
2005/6/24 4:00,82944445590
2005/6/24 5:00,82451913391
2005/6/24 6:00,82285249864
2005/6/24 7:00,76092595741
2005/6/24 8:00,66585802405
2005/6/24 9:00,55579238848
2005/6/24 10:00,43930782316
2005/6/24 11:00,40643599482
2005/6/24 12:00,37923558744
2005/6/24 13:00,37171815459
2005/6/24 14:00,32279222458
2005/6/24 15:00,27907221791
2005/6/24 16:00,24107041314
2005/6/24 17:00,20840673538
2005/6/24 18:00,19632573039
2005/6/24 19:00,18085537645
2005/6/24 20:00,17224930160
2005/6/24 21:00,16224642386
2005/6/24 22:00,18080887606
2005/6/24 23:00,19115317113
2005/6/25 0:00,22772737360
2005/6/25 1:00,27603867782
2005/6/25 2:00,31260092052
2005/6/25 3:00,33513163038
2005/6/25 4:00,35307910200
2005/6/25 5:00,35306567451
2005/6/25 6:00,34534541954
2005/6/25 7:00,33251462515
2005/6/25 8:00,34320176507
2005/6/25 9:00,32752584439
2005/6/25 10:00,31816562518
2005/6/25 11:00,34328429859
2005/6/25 12:00,32865579762
2005/6/25 13:00,31448682807
2005/6/25 14:00,29371343347
2005/6/25 15:00,26098256769
2005/6/25 16:00,22684355456
2005/6/25 17:00,20643567540
2005/6/25 18:00,19666781391
2005/6/25 19:00,18160358306
2005/6/25 20:00,17508706619
2005/6/25 21:00,17718034385
2005/6/25 22:00,17899663966
2005/6/25 23:00,19391359768
2005/6/26 0:00,23036453257
2005/6/26 1:00,28863073469
2005/6/26 2:00,32040997197
2005/6/26 3:00,34817157993
2005/6/26 4:00,33390220982
2005/6/26 5:00,34061008560
2005/6/26 6:00,36304257087
2005/6/26 7:00,35827042490
2005/6/26 8:00,34750059478
2005/6/26 9:00,34076320591
2005/6/26 10:00,35134664505
2005/6/26 11:00,35590569103
2005/6/26 12:00,37282051881
2005/6/26 13:00,33453710572
2005/6/26 14:00,29937238932
2005/6/26 15:00,24919876687
2005/6/26 16:00,21130619742
2005/6/26 17:00,18805880633
2005/6/26 18:00,17230086580
2005/6/26 19:00,16513087953
2005/6/26 20:00,16389442102
2005/6/26 21:00,24202012119
2005/6/26 22:00,36449180634
2005/6/26 23:00,60125675774
2005/6/27 0:00,79245814072
2005/6/27 1:00,86819147689
2005/6/27 2:00,92814438632
2005/6/27 3:00,89801318252
2005/6/27 4:00,90664060602
2005/6/27 5:00,93486004831
2005/6/27 6:00,92097889201
2005/6/27 7:00,81970562386
2005/6/27 8:00,66124825683
2005/6/27 9:00,51079672561
2005/6/27 10:00,45976815164
2005/6/27 11:00,43371969975
2005/6/27 12:00,40956068380
2005/6/27 13:00,35726583722
2005/6/27 14:00,30992587167
2005/6/27 15:00,27377954868
2005/6/27 16:00,24519862448
2005/6/27 17:00,21631201121
2005/6/27 18:00,21550451726
2005/6/27 19:00,18531126626
2005/6/27 20:00,19764676464
2005/6/27 21:00,28333709789
2005/6/27 22:00,47114378417
2005/6/27 23:00,70639933712
2005/6/28 0:00,85145696709
2005/6/28 1:00,87394476199
2005/6/28 2:00,91152740687
2005/6/28 3:00,90673456130
2005/6/28 4:00,91889331011
2005/6/28 5:00,92310511811
2005/6/28 6:00,89229669955
2005/6/28 7:00,77415208273
2005/6/28 8:00,62077613482
2005/6/28 9:00,49491253091
2005/6/28 10:00,45890323997
2005/6/28 11:00,43486750561
2005/6/28 12:00,40288682989
2005/6/28 13:00,34315317128
2005/6/28 14:00,30292827588
2005/6/28 15:00,25221238038
2005/6/28 16:00,22414064318
2005/6/28 17:00,20593062894
2005/6/28 18:00,20455793926
2005/6/28 19:00,21481920392
2005/6/28 20:00,24130494773
2005/6/28 21:00,34315452754
2005/6/28 22:00,55679381961
2005/6/28 23:00,77590222158
2005/6/29 0:00,85134163794
2005/6/29 1:00,86776950459
2005/6/29 2:00,87802369654
2005/6/29 3:00,86253412704
2005/6/29 4:00,90199610258
2005/6/29 5:00,88382922934
2005/6/29 6:00,79962014895
2005/6/29 7:00,65558266329
2005/6/29 8:00,51084928967
2005/6/29 9:00,44927478195
2005/6/29 10:00,44404995659
2005/6/29 11:00,42191591661
2005/6/29 12:00,38181375398
2005/6/29 13:00,32220154016
2005/6/29 14:00,26529756951
2005/6/29 15:00,24210973068
2005/6/29 16:00,21312279835
2005/6/29 17:00,19819302609
2005/6/29 18:00,18323092827
2005/6/29 19:00,19497160722
2005/6/29 20:00,26417114909
2005/6/29 21:00,42260870756
2005/6/29 22:00,63307902599
2005/6/29 23:00,79940064327
2005/6/30 0:00,87597102239
2005/6/30 1:00,90684395193
2005/6/30 2:00,88802196088
2005/6/30 3:00,88041084792
2005/6/30 4:00,87985675741
2005/6/30 5:00,85442532863
2005/6/30 6:00,78624265713
2005/6/30 7:00,65603051081
2005/6/30 8:00,51755363851
2005/6/30 9:00,46574468667
2005/6/30 10:00,43216079965
2005/6/30 11:00,40865450755
2005/6/30 12:00,36097850573
2005/6/30 13:00,31578670883
2005/6/30 14:00,26379966003
2005/6/30 15:00,22722343469
2005/6/30 16:00,20192602084
2005/6/30 17:00,19262554209
2005/6/30 18:00,18984156062
2005/6/30 19:00,22737110703
2005/6/30 20:00,29845862355
2005/6/30 21:00,51384458770
2005/6/30 22:00,73517736532
2005/6/30 23:00,84782422467
2005/7/1 0:00,89036232144
2005/7/1 1:00,92507049854
2005/7/1 2:00,91109142089
2005/7/1 3:00,93342649183
2005/7/1 4:00,86995497435
2005/7/1 5:00,82144586631
2005/7/1 6:00,68223520640
2005/7/1 7:00,54738964241
2005/7/1 8:00,45832329649
2005/7/1 9:00,43157627739
2005/7/1 10:00,40426943207
2005/7/1 11:00,39153850256
2005/7/1 12:00,34132877323
2005/7/1 13:00,28741465224
2005/7/1 14:00,24979236321
2005/7/1 15:00,22178685236
2005/7/1 16:00,20560388625
2005/7/1 17:00,19541209903
2005/7/1 18:00,18347297027
2005/7/1 19:00,18883298020
2005/7/1 20:00,19644167721
2005/7/1 21:00,23562593615
2005/7/1 22:00,27860544411
2005/7/1 23:00,31747132945
2005/7/2 0:00,34852588231
2005/7/2 1:00,35615313952
2005/7/2 2:00,35177151656
2005/7/2 3:00,35380512107
2005/7/2 4:00,35414276728
2005/7/2 5:00,34897438075
2005/7/2 6:00,33425047973
2005/7/2 7:00,33505179243
2005/7/2 8:00,33500734444
2005/7/2 9:00,32179702081
2005/7/2 10:00,31001004579
2005/7/2 11:00,28918135146
2005/7/2 12:00,26537343683
2005/7/2 13:00,24332899690
2005/7/2 14:00,20838038220
2005/7/2 15:00,20066572421
2005/7/2 16:00,21626941932
2005/7/2 17:00,17697792389
2005/7/2 18:00,17007445621
2005/7/2 19:00,17393241068
2005/7/2 20:00,18289285493
2005/7/2 21:00,22602862869
2005/7/2 22:00,27335415583
2005/7/2 23:00,31768508536
2005/7/3 0:00,34105599808
